Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instzero
DATE,437,0.8718535469107551,0.9130434782608695,0.9359267734553776,0.9130434782608695,0.9427917620137299
Overall,437,0.8718535469107551,0.9130434782608695,0.9359267734553776,0.9130434782608695,0.9427917620137299
