Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instrandom
PERSON,1035,0.4396135265700483,0.9352657004830918,0.46570048309178746,0.7198067632850241,0.9014492753623189
GPE,288,0.2708333333333333,0.8680555555555556,0.3055555555555556,0.8159722222222222,0.8194444444444444
ORG,198,0.3383838383838384,0.8838383838383839,0.37373737373737376,0.8131313131313131,0.8888888888888888
NORP,80,0.3,0.775,0.3625,0.7625,0.8625
LOC,46,0.34782608695652173,0.7608695652173914,0.391304347826087,0.8043478260869565,0.8478260869565217
Overall,1647,0.3885853066180935,0.904675166970249,0.4195506982392228,0.7522768670309654,0.8822100789313904
