Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity
unknown,586,0.3037542662116041,0.7150170648464164,0.3293515358361775,0.7610921501706485,0.8003412969283277
Overall,586,0.3037542662116041,0.7150170648464164,0.3293515358361775,0.7610921501706485,0.8003412969283277
