Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity,Human
DATE,499,0.0,0.5571142284569138,0.10038437113782188,0.8076152304609219,0.5591182364729459,0.7094188376753507
CARDINAL,169,0.0,0.5798816568047337,0.087954005858097,0.8875739644970414,0.6094674556213018,0.727810650887574
QUANTITY,19,0.0,0.3157894736842105,0.148748738260445,0.9473684210526315,0.6842105263157895,0.7894736842105263
ORDINAL,13,0.0,0.5384615384615384,0.08659741130329367,0.9230769230769231,0.5384615384615384,0.6923076923076923
