Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instrandom
unknown,189,0.671957671957672,0.7354497354497355,0.8042328042328042,0.8465608465608465,0.32275132275132273
Overall,189,0.671957671957672,0.7354497354497355,0.8042328042328042,0.8465608465608465,0.32275132275132273
