Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instrandom,Human
DATE,52,0.4807692307692308,0.6153846153846154,0.6417277167277167,0.8076923076923077,0.5961538461538461,0.8269230769230769
CARDINAL,105,0.5523809523809524,0.638095238095238,0.6342252456538171,0.8095238095238095,0.638095238095238,0.7333333333333333
QUANTITY,1,0.0,0.0,0.0,0.0,0.0,1.0
ORDINAL,3,0.3333333333333333,0.3333333333333333,0.5555555555555555,0.6666666666666666,0.3333333333333333,0.6666666666666666
MONEY,4,0.0,0.0,0.1,0.5,0.5,0.5
PERCENT,2,0.5,1.0,0.8333333333333333,1.0,0.5,0.5
TIME,5,0.4,0.6,0.5,1.0,0.4,0.6
