Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity,Human
DATE,437,0.004576659038901602,0.5102974828375286,0.1761356043844822,0.8604118993135011,0.631578947368421,0.6773455377574371
CARDINAL,144,0.006944444444444444,0.5416666666666666,0.12412233853649075,0.8958333333333334,0.6527777777777778,0.6736111111111112
QUANTITY,14,0.0,0.2857142857142857,0.13656224207431084,0.7142857142857143,0.5714285714285714,0.7142857142857143
ORDINAL,11,0.0,0.6363636363636364,0.15452515657119237,0.9090909090909091,0.5454545454545454,0.7272727272727273
MONEY,10,0.0,0.6,0.09682840443106815,0.9,0.8,0.8
PERCENT,9,0.0,0.4444444444444444,0.12374429223744293,0.7777777777777778,0.3333333333333333,0.4444444444444444
TIME,7,0.0,0.2857142857142857,0.09946353391011964,1.0,0.5714285714285714,0.7142857142857143
Overall,632,0.004746835443037975,0.5126582278481012,0.16018156865255592,0.8670886075949367,0.6313291139240507,0.6772151898734177
