Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity,Human
DATE,499,0.0,0.5571142284569138,0.10038437113782188,0.8076152304609219,0.717434869739479,0.7094188376753507
Overall,499,0.0,0.5571142284569138,0.10038437113782188,0.8076152304609219,0.717434869739479,0.7094188376753507
