Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity
DATE,499,0.2905811623246493,0.8036072144288577,0.2985971943887776,0.7935871743486974,0.8076152304609219
Overall,499,0.2905811623246493,0.8036072144288577,0.2985971943887776,0.7935871743486974,0.8076152304609219
