Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity
DATE,437,0.32723112128146453,0.7963386727688787,0.35926773455377575,0.7757437070938215,0.8123569794050344
Overall,437,0.32723112128146453,0.7963386727688787,0.35926773455377575,0.7757437070938215,0.8123569794050344
