Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity,Human
CARDINAL,144,0.006944444444444444,0.4513888888888889,0.12024251108484472,0.9444444444444444,0.5625,0.625
Overall,144,0.006944444444444444,0.4513888888888889,0.12024251108484472,0.9444444444444444,0.5625,0.625
