Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity
CARDINAL,144,0.3819444444444444,0.8125,0.3958333333333333,0.6388888888888888,0.9236111111111112
Overall,144,0.3819444444444444,0.8125,0.3958333333333333,0.6388888888888888,0.9236111111111112
