Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity,Human
PERSON,744,0.625,0.6586021505376344,0.7053880958842013,0.7647849462365591,0.0,0.7768817204301075
GPE,296,0.6993243243243243,0.7533783783783784,0.7944654996125582,0.875,0.0,0.8918918918918919
ORG,380,0.6,0.6789473684210526,0.6914875329349015,0.7894736842105263,0.0,0.7947368421052632
NORP,58,0.5344827586206896,0.603448275862069,0.621264367816092,0.7413793103448276,0.0,0.7241379310344828
LOC,32,0.5625,0.71875,0.7946428571428572,0.875,0.0,0.90625
Overall,1510,0.628476821192053,0.6814569536423841,0.7180117208611458,0.7940397350993378,0.0,0.804635761589404
