Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity
DATE,437,0.32723112128146453,0.7963386727688787,0.35926773455377575,0.7757437070938215,0.851258581235698
CARDINAL,144,0.3333333333333333,0.8125,0.3611111111111111,0.75,0.8541666666666666
QUANTITY,14,0.2857142857142857,0.5714285714285714,0.35714285714285715,0.8571428571428571,0.9285714285714286
ORDINAL,11,0.2727272727272727,0.9090909090909091,0.36363636363636365,0.8181818181818182,0.7272727272727273
MONEY,10,0.2,0.8,0.2,0.7,0.6
PERCENT,9,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.8888888888888888
TIME,7,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.7142857142857143
Overall,632,0.3275316455696203,0.7943037974683544,0.36075949367088606,0.7658227848101266,0.8465189873417721
