Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instzero,Human
DATE,437,0.5560640732265446,0.597254004576659,0.6588739635650391,0.7391304347826086,0.6567505720823799,0.6842105263157895
Overall,437,0.5560640732265446,0.597254004576659,0.6588739635650391,0.7391304347826086,0.6567505720823799,0.6842105263157895
