Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity
DATE,499,0.38276553106212424,0.8557114228456913,0.41082164328657317,0.7154308617234469,0.9198396793587175
CARDINAL,169,0.3905325443786982,0.8224852071005917,0.40828402366863903,0.6331360946745562,0.893491124260355
QUANTITY,19,0.2631578947368421,0.5263157894736842,0.3157894736842105,0.7368421052631579,0.8421052631578947
ORDINAL,13,0.46153846153846156,0.7692307692307693,0.5384615384615384,0.6153846153846154,0.6153846153846154
MONEY,11,0.45454545454545453,0.8181818181818182,0.45454545454545453,0.5454545454545454,0.9090909090909091
PERCENT,10,0.5,0.9,0.6,0.6,0.8
TIME,7,0.5714285714285714,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.8571428571428571
Overall,728,0.3873626373626374,0.8365384615384616,0.41483516483516486,0.6881868131868132,0.9038461538461539
