Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instzero,Human
unknown,189,0.0,0.6772486772486772,0.06737409864805322,0.9153439153439153,0.9259259259259259,0.873015873015873
Overall,189,0.0,0.6772486772486772,0.06737409864805322,0.9153439153439153,0.9259259259259259,0.873015873015873
