Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity,Human
DATE,499,0.40080160320641284,0.5230460921843687,0.5811325392487718,0.7214428857715431,0.6132264529058116,0.7094188376753507
CARDINAL,169,0.40236686390532544,0.46153846153846156,0.4863918133148901,0.7100591715976331,0.5976331360946746,0.727810650887574
QUANTITY,19,0.15789473684210525,0.2631578947368421,0.45162907268170427,0.631578947368421,0.5789473684210527,0.7894736842105263
ORDINAL,13,0.3076923076923077,0.46153846153846156,0.4721611721611722,0.5384615384615384,0.6153846153846154,0.6923076923076923
MONEY,11,0.2727272727272727,0.36363636363636365,0.5120031483667847,0.6363636363636364,0.5454545454545454,0.5454545454545454
PERCENT,10,0.2,0.4,0.24,0.4,0.4,0.4
TIME,7,0.42857142857142855,0.42857142857142855,0.5428571428571428,0.7142857142857143,0.5714285714285714,0.7142857142857143
Overall,728,0.38873626373626374,0.4958791208791209,0.5477148843220272,0.7074175824175825,0.6043956043956044,0.7087912087912088
