Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instrandom
DATE,437,0.3890160183066362,0.8489702517162472,0.41647597254004576,0.7116704805491991,0.8947368421052632
CARDINAL,144,0.3819444444444444,0.8125,0.3958333333333333,0.6388888888888888,0.8333333333333334
QUANTITY,14,0.2857142857142857,0.5714285714285714,0.35714285714285715,0.7142857142857143,0.7142857142857143
ORDINAL,11,0.5454545454545454,0.8181818181818182,0.6363636363636364,0.5454545454545454,1.0
MONEY,10,0.5,0.9,0.5,0.5,0.9
PERCENT,9,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.6666666666666666,1.0
TIME,7,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.5714285714285714,1.0
Overall,632,0.39082278481012656,0.8338607594936709,0.4177215189873418,0.6867088607594937,0.8813291139240507
