Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity
CARDINAL,144,0.3819444444444444,0.8125,0.3958333333333333,0.6388888888888888,0.8958333333333334
ORDINAL,11,0.5454545454545454,0.8181818181818182,0.6363636363636364,0.5454545454545454,0.8181818181818182
Overall,155,0.3935483870967742,0.8129032258064516,0.4129032258064516,0.632258064516129,0.8903225806451613
