Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instentity,Human
CARDINAL,144,0.006944444444444444,0.4513888888888889,0.12024251108484472,0.9444444444444444,0.6319444444444444,0.625
ORDINAL,11,0.0,0.45454545454545453,0.13474790541635462,0.9090909090909091,0.6363636363636364,0.45454545454545453
Overall,155,0.0064516129032258064,0.45161290322580644,0.12127192616643576,0.9419354838709677,0.632258064516129,0.6129032258064516
