Entity,Number of data,Hard EM,Soft EM,F1,BEM,Instrandom
unknown,586,0.4931740614334471,0.6279863481228669,0.6228668941979523,0.7406143344709898,0.2781569965870307
Overall,586,0.4931740614334471,0.6279863481228669,0.6228668941979523,0.7406143344709898,0.2781569965870307
